term;c1;c2;c3;c4;pwc1;pwc2;pwc3;pwc4;pc1;pc2;pc3;pc4
 static ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 risk ;0;0;1;4;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.001445086705202312;21;3;24;9
 dancers ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 purposes ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 quantitative ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 collection ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 large ;3;0;3;0;0.000847457627118644;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 discrete ;5;0;3;0;0.001271186440677966;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 testing ;0;0;5;0;0.000211864406779661;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 escape ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 mixtures ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 deal ;1;0;1;1;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.0005780346820809249;21;3;24;9
 confusing ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 prefiltering ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 fisher ;12;0;0;0;0.002754237288135593;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 exceptional ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 introduced ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 commences ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 examples ;0;0;3;1;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.0005780346820809249;21;3;24;9
 ask ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 analyse ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 pixels ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 makes ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 help ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 draws ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 qualifications ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 nonuniform ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 recurrence ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 information ;3;1;18;3;0.000847457627118644;0.0008435259384226065;0.003268536039910545;0.0011560693641618498;21;3;24;9
 invariance ;2;0;2;0;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 chromatic ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 split ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 provide ;2;1;4;0;0.000635593220338983;0.0008435259384226065;0.000860141063134354;0.00028901734104046245;21;3;24;9
 highest ;1;1;0;0;0.000423728813559322;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 entropy ;3;0;0;0;0.000847457627118644;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 association ;5;0;0;0;0.001271186440677966;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 deformable ;0;2;4;0;0.000211864406779661;0.0012652889076339097;0.000860141063134354;0.00028901734104046245;21;3;24;9
 lvq ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 splines ;0;0;0;5;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0017341040462427746;21;3;24;9
 functions ;2;0;4;4;0.000635593220338983;0.00042176296921130323;0.000860141063134354;0.001445086705202312;21;3;24;9
 et ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 body ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 reconstruction ;2;0;2;4;0.000635593220338983;0.00042176296921130323;0.0005160846378806125;0.001445086705202312;21;3;24;9
 combinatorial ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 employs ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 fairly ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 historical ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 zernike ;3;0;15;0;0.000847457627118644;0.00042176296921130323;0.0027524514020299327;0.00028901734104046245;21;3;24;9
 structures ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 elongations ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 another ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 reliable ;1;0;1;0;0.000423728813559322;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 striae ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 conscious ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 clear ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 fronts ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 signal ;1;0;7;13;0.000423728813559322;0.00042176296921130323;0.0013762257010149664;0.004046242774566474;21;3;24;9
 within ;1;0;6;0;0.000423728813559322;0.00042176296921130323;0.0012041974883880955;0.00028901734104046245;21;3;24;9
 obtained ;4;1;4;0;0.001059322033898305;0.0008435259384226065;0.000860141063134354;0.00028901734104046245;21;3;24;9
 top ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 challenges ;1;0;0;1;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 branch ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 specificity ;2;0;11;7;0.000635593220338983;0.00042176296921130323;0.00206433855152245;0.0023121387283236996;21;3;24;9
 selector ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 mr ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 distinguishing ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 behaviors ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 many ;2;1;4;0;0.000635593220338983;0.0008435259384226065;0.000860141063134354;0.00028901734104046245;21;3;24;9
 zone ;4;0;0;0;0.001059322033898305;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 heart ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 structured ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 multiresolution ;0;0;2;3;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.0011560693641618498;21;3;24;9
 retinal ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 grf ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 single ;6;0;2;0;0.0014830508474576272;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 formulation ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 subcluster ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 updated ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 rlc ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 communication ;0;1;1;0;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 pose ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 considerable ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 riq ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 machines ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 either ;2;0;1;0;0.000635593220338983;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 several ;6;0;2;1;0.0014830508474576272;0.00042176296921130323;0.0005160846378806125;0.0005780346820809249;21;3;24;9
 affects ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 defined ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 combining ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 shots ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 images ;11;0;22;11;0.002542372881355932;0.00042176296921130323;0.0039566488904180285;0.003468208092485549;21;3;24;9
 resolutions ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 straight ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 symmetrical ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 properly ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 value ;2;0;0;1;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 fitting ;0;0;8;0;0.000211864406779661;0.00042176296921130323;0.0015482539136418372;0.00028901734104046245;21;3;24;9
 contemporary ;0;3;0;0;0.000211864406779661;0.001687051876845213;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 sum ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 determined ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 wave ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 assume ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 possible ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 basin ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 presents ;2;0;5;0;0.000635593220338983;0.00042176296921130323;0.001032169275761225;0.00028901734104046245;21;3;24;9
 according ;2;0;3;1;0.000635593220338983;0.00042176296921130323;0.0006881128505074832;0.0005780346820809249;21;3;24;9
 manner ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 iron ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 cvp ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 semi ;0;0;3;0;0.000211864406779661;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 colorimetry ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 weighted ;1;0;3;0;0.000423728813559322;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 mesh ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 usm ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 axis ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 involves ;0;1;1;0;0.000211864406779661;0.0008435259384226065;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 sacrificing ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 optimized ;2;0;0;1;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 solely ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 quality ;3;0;2;0;0.000847457627118644;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 anal ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 orthogonality ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 joints ;0;2;0;0;0.000211864406779661;0.0012652889076339097;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 commonly ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 matrix ;7;0;0;0;0.001694915254237288;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 external ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 actual ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 presenting ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 vocabulary ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 soft ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 invariant ;3;0;3;0;0.000847457627118644;0.00042176296921130323;0.0006881128505074832;0.00028901734104046245;21;3;24;9
 preconditioning ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 olnu ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 growing ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 representing ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 simulation ;2;0;5;2;0.000635593220338983;0.00042176296921130323;0.001032169275761225;0.0008670520231213873;21;3;24;9
 scene ;0;0;4;0;0.000211864406779661;0.00042176296921130323;0.000860141063134354;0.00028901734104046245;21;3;24;9
 weights ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 originally ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 three ;1;1;12;2;0.000423728813559322;0.0008435259384226065;0.0022363667641493207;0.0008670520231213873;21;3;24;9
 occlusion ;1;0;8;0;0.000423728813559322;0.00042176296921130323;0.0015482539136418372;0.00028901734104046245;21;3;24;9
 interest ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 calculated ;0;1;0;0;0.000211864406779661;0.0008435259384226065;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 vectors ;6;0;0;0;0.0014830508474576272;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 latter ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 assumption ;2;0;0;0;0.000635593220338983;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 traps ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
 membership ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 redundancy ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 markov ;2;2;7;1;0.000635593220338983;0.0012652889076339097;0.0013762257010149664;0.0005780346820809249;21;3;24;9
 contrast ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 setting ;0;0;0;1;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0005780346820809249;21;3;24;9
 laborious ;1;0;0;0;0.000423728813559322;0.00042176296921130323;0.0001720282126268708;0.00028901734104046245;21;3;24;9
 box ;0;0;0;2;0.000211864406779661;0.00042176296921130323;0.0001720282126268708;0.0008670520231213873;21;3;24;9
 multiphase ;0;0;2;0;0.000211864406779661;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 measures ;1;0;2;0;0.000423728813559322;0.00042176296921130323;0.0005160846378806125;0.00028901734104046245;21;3;24;9
 dna ;0;0;1;0;0.000211864406779661;0.00042176296921130323;0.0003440564252537416;0.00028901734104046245;21;3;24;9
